Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
MINAS-BR,37,0.4163449,0.22214444,0.047771897,0.4792478,0.40838003,0.65568674,0.5591915,0.8330057,0.77268744,0.54060924,0.4381338
MINAS-BR,38,0.4096504,0.21748199,0.04695008,0.47118717,0.4023595,0.6495715,0.55366296,0.8269774,0.7648616,0.5348366,0.4338621
MINAS-BR,39,0.40306708,0.2132474,0.045974385,0.4632557,0.39637253,0.6436041,0.4783396,0.8208691,0.65962267,0.5293023,0.37521884
MINAS-BR,40,0.39748663,0.21069197,0.044796288,0.45642412,0.39112502,0.6378369,0.52432275,0.81492937,0.7085334,0.5239723,0.41613287
MINAS-BR,41,0.39331678,0.20744976,0.043601237,0.4505445,0.38793316,0.6321546,0.53966045,0.80876875,0.7136346,0.518851,0.43388528
MINAS-BR,42,0.38952637,0.20437111,0.042477664,0.4450258,0.38516772,0.6265671,0.538867,0.8024446,0.70886695,0.5139263,0.4346335
MINAS-BR,43,0.38598517,0.20168178,0.04144387,0.4398752,0.3825294,0.621065,0.5348631,0.7960024,0.7037126,0.50916576,0.43136176
MINAS-BR,44,0.38249448,0.19953163,0.04048323,0.43498766,0.37971702,0.6156346,0.5297182,0.7894759,0.6964087,0.5045365,0.42741364
MINAS-BR,45,0.37943935,0.19765158,0.039516386,0.43081975,0.37717932,0.61029446,0.52573895,0.78293926,0.69127685,0.500033,0.4241654
MINAS-BR,46,0.37651065,0.19617335,0.038579218,0.42700517,0.37467155,0.6050367,0.52175087,0.7764269,0.68746716,0.49563015,0.4204097
MINAS-BR,47,0.3736651,0.19493529,0.037706267,0.4236387,0.3719435,0.5998697,0.5174464,0.77000374,0.68399394,0.49131307,0.41612336
MINAS-BR,48,0.37129346,0.193929,0.03689121,0.42074817,0.3697731,0.59481597,0.5140456,0.76369226,0.68139553,0.48710236,0.4126895
MINAS-BR,49,0.36900684,0.19290793,0.036134463,0.41841462,0.36737972,0.5898596,0.5105967,0.75751495,0.6796082,0.4829678,0.40890598
MINAS-BR,50,0.36701652,0.19187655,0.035385996,0.41660765,0.36516976,0.5850167,0.5079855,0.75150335,0.6786455,0.47891814,0.40591055
UnkRM,1,0.02947855,0.02947855,0.02947855,0.02947855,0.02947855,0.02947855,0.02947855,0.02947855,0.02947855,0.02947855,0.02947855
UnkRM,2,0.05008162,0.05008162,0.05008162,0.05008162,0.05008162,0.05008162,0.05008162,0.05008162,0.05008162,0.05008162,0.05008162
UnkRM,3,0.06423011,0.06423011,0.06423011,0.06423011,0.06423011,0.06423011,0.06423011,0.06423011,0.06423011,0.06423011,0.06423011
UnkRM,4,0.078489676,0.078489676,0.078489676,0.078489676,0.078489676,0.078489676,0.078489676,0.078489676,0.078489676,0.078489676,0.078489676
UnkRM,5,0.0947165,0.0947165,0.0947165,0.0947165,0.0947165,0.0947165,0.0947165,0.0947165,0.0947165,0.0947165,0.0947165
UnkRM,6,0.11302815,0.11302815,0.11302815,0.11302815,0.11302815,0.11302815,0.11302815,0.11302815,0.11302815,0.11302815,0.11302815
UnkRM,7,0.1296887,0.1296887,0.1296887,0.1296887,0.1296887,0.1296887,0.1296887,0.1296887,0.1296887,0.1296887,0.1296887
UnkRM,8,0.1467126,0.1467126,0.1467126,0.1467126,0.1467126,0.1467126,0.1467126,0.1467126,0.1467126,0.1467126,0.1467126
UnkRM,9,0.1660648,0.1660648,0.1660648,0.1660648,0.1660648,0.1660648,0.1660648,0.1660648,0.1660648,0.1660648,0.1660648
UnkRM,10,0.16152778,0.16152778,0.16152778,0.16152778,0.16152778,0.16152778,0.16152778,0.16152778,0.16152778,0.16152778,0.16152778
UnkRM,11,0.15430622,0.15430622,0.15430622,0.15430622,0.15430622,0.15430622,0.15430622,0.15430622,0.15430622,0.15430622,0.15430622
UnkRM,12,0.14903262,0.14903262,0.14903262,0.14903262,0.14903262,0.14903262,0.14903262,0.14903262,0.14903262,0.14903262,0.14903262
UnkRM,13,0.14684361,0.14684361,0.14684361,0.14684361,0.14684361,0.14684361,0.14684361,0.14684361,0.14684361,0.14684361,0.14684361
UnkRM,14,0.14788432,0.14788432,0.14788432,0.14788432,0.14788432,0.14788432,0.14788432,0.14788432,0.14788432,0.14788432,0.14788432
UnkRM,15,0.15016238,0.15016238,0.15016238,0.15016238,0.15016238,0.15016238,0.15016238,0.15016238,0.15016238,0.15016238,0.15016238
UnkRM,16,0.1533805,0.1533805,0.1533805,0.1533805,0.1533805,0.1533805,0.1533805,0.1533805,0.1533805,0.1533805,0.1533805
UnkRM,17,0.1506353,0.1506353,0.1506353,0.1506353,0.1506353,0.1506353,0.1506353,0.1506353,0.1506353,0.1506353,0.1506353
UnkRM,18,0.18527885,0.18527885,0.18527885,0.18527885,0.18527885,0.18527885,0.18527885,0.18527885,0.18527885,0.18527885,0.18527885
UnkRM,19,0.19957857,0.19957857,0.19957857,0.19957857,0.19957857,0.19957857,0.19957857,0.19957857,0.19957857,0.19957857,0.19957857
UnkRM,20,0.20844077,0.20844077,0.20844077,0.20844077,0.20844077,0.20844077,0.20844077,0.20844077,0.20844077,0.20844077,0.20844077
UnkRM,21,0.23213525,0.23213525,0.23213525,0.23213525,0.23213525,0.23213525,0.23213525,0.23213525,0.23213525,0.23213525,0.23213525
UnkRM,22,0.2521706,0.2521706,0.2521706,0.2521706,0.2521706,0.2521706,0.2521706,0.2521706,0.2521706,0.2521706,0.2521706
UnkRM,23,0.27064666,0.27064666,0.27064666,0.27064666,0.27064666,0.27064666,0.27064666,0.27064666,0.27064666,0.27064666,0.27064666
UnkRM,24,0.2584838,0.2584838,0.2584838,0.2584838,0.2584838,0.2584838,0.2584838,0.2584838,0.2584838,0.2584838,0.2584838
UnkRM,25,0.24920206,0.24920206,0.24920206,0.24920206,0.24920206,0.24920206,0.24920206,0.24920206,0.24920206,0.24920206,0.24920206
UnkRM,26,0.24256055,0.24256055,0.24256055,0.24256055,0.24256055,0.24256055,0.24256055,0.24256055,0.24256055,0.24256055,0.24256055
UnkRM,27,0.23791923,0.23791923,0.23791923,0.23791923,0.23791923,0.23791923,0.23791923,0.23791923,0.23791923,0.23791923,0.23791923
UnkRM,28,0.23506856,0.23506856,0.23506856,0.23506856,0.23506856,0.23506856,0.23506856,0.23506856,0.23506856,0.23506856,0.23506856
UnkRM,29,0.23373353,0.23373353,0.23373353,0.23373353,0.23373353,0.23373353,0.23373353,0.23373353,0.23373353,0.23373353,0.23373353
UnkRM,30,0.23324211,0.23324211,0.23324211,0.23324211,0.23324211,0.23324211,0.23324211,0.23324211,0.23324211,0.23324211,0.23324211
UnkRM,31,0.23618351,0.23618351,0.23618351,0.23618351,0.23618351,0.23618351,0.23618351,0.23618351,0.23618351,0.23618351,0.23618351
UnkRM,32,0.2403534,0.2403534,0.2403534,0.2403534,0.2403534,0.2403534,0.2403534,0.2403534,0.2403534,0.2403534,0.2403534
UnkRM,33,0.24556546,0.24556546,0.24556546,0.24556546,0.24556546,0.24556546,0.24556546,0.24556546,0.24556546,0.24556546,0.24556546
UnkRM,34,0.25137943,0.25137943,0.25137943,0.25137943,0.25137943,0.25137943,0.25137943,0.25137943,0.25137943,0.25137943,0.25137943
UnkRM,35,0.2571103,0.2571103,0.2571103,0.2571103,0.2571103,0.2571103,0.2571103,0.2571103,0.2571103,0.2571103,0.2571103
UnkRM,36,0.26155376,0.26155376,0.26155376,0.26155376,0.26155376,0.26155376,0.26155376,0.26155376,0.26155376,0.26155376,0.26155376
UnkRM,37,0.26523182,0.26523182,0.26523182,0.26523182,0.26523182,0.26523182,0.26523182,0.26523182,0.26523182,0.26523182,0.26523182
UnkRM,38,0.26860842,0.26860842,0.26860842,0.26860842,0.26860842,0.26860842,0.26860842,0.26860842,0.26860842,0.26860842,0.26860842
UnkRM,39,0.2619159,0.2619159,0.2619159,0.2619159,0.2619159,0.2619159,0.2619159,0.2619159,0.2619159,0.2619159,0.2619159
UnkRM,40,0.23667088,0.23667088,0.23667088,0.23667088,0.23667088,0.23667088,0.23667088,0.23667088,0.23667088,0.23667088,0.23667088
UnkRM,41,0.23165557,0.23165557,0.23165557,0.23165557,0.23165557,0.23165557,0.23165557,0.23165557,0.23165557,0.23165557,0.23165557
UnkRM,42,0.22952403,0.22952403,0.22952403,0.22952403,0.22952403,0.22952403,0.22952403,0.22952403,0.22952403,0.22952403,0.22952403
UnkRM,43,0.22790833,0.22790833,0.22790833,0.22790833,0.22790833,0.22790833,0.22790833,0.22790833,0.22790833,0.22790833,0.22790833
UnkRM,44,0.22680552,0.22680552,0.22680552,0.22680552,0.22680552,0.22680552,0.22680552,0.22680552,0.22680552,0.22680552,0.22680552
UnkRM,45,0.22593655,0.22593655,0.22593655,0.22593655,0.22593655,0.22593655,0.22593655,0.22593655,0.22593655,0.22593655,0.22593655
UnkRM,46,0.22565885,0.22565885,0.22565885,0.22565885,0.22565885,0.22565885,0.22565885,0.22565885,0.22565885,0.22565885,0.22565885
UnkRM,47,0.22594164,0.22594164,0.22594164,0.22594164,0.22594164,0.22594164,0.22594164,0.22594164,0.22594164,0.22594164,0.22594164
UnkRM,48,0.22674838,0.22674838,0.22674838,0.22674838,0.22674838,0.22674838,0.22674838,0.22674838,0.22674838,0.22674838,0.22674838
UnkRM,49,0.22809446,0.22809446,0.22809446,0.22809446,0.22809446,0.22809446,0.22809446,0.22809446,0.22809446,0.22809446,0.22809446
UnkRM,50,0.22932148,0.22932148,0.22932148,0.22932148,0.22932148,0.22932148,0.22932148,0.22932148,0.22932148,0.22932148,0.22932148
