timestamp,cardinality
1,2.0
2000,1.4255538382277178
4000,1.4145186743819043
6000,1.3862291554599246
8000,1.3920704845814977
10000,1.3959183673469389
12000,1.394927536231884
14000,1.3665187064045656
16000,1.3404109589041096
18000,1.4200217627856366
20000,2.412090680100756
22000,2.3987761346251912
24000,2.4453125
26000,2.387045813586098
28000,2.28892455858748
30000,2.204081632653061
32000,1.9612121212121212
34000,1.846875
36000,1.8224061107574794
38000,1.6950354609929077
40000,1.7838926174496643
42000,1.4344673731176798
44000,2.403225806451613
46000,2.4440506329113925
48000,2.3802456499488227
50000,2.461899791231733
52000,2.4087003222341568
54000,2.37712096332786
56000,1.914093206064009
58000,1.982384028185555
60000,2.0006123698714022
62000,1.993103448275862
64000,2.0465701699181875
66000,1.965865992414665
68000,1.9711475409836066
70000,1.9587965990843688
72000,1.4787294384571752
74000,2.139488208730557
76000,2.2214357937310414
78000,2.242393509127789
80000,2.1718352821555666
82000,2.1112250128139416
84000,2.0171428571428573
86000,2.0010604453870626
88000,2.070891514500537
90000,2.1040650406504064
