timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
33448,18,128.0,0.03867383294334271,1.0,0.0,0.9831541262222486,NP1
33448,18,48.0,0.053845589509156036,1.0,0.0,0.9752375999586188,NP2
33448,18,37.0,0.050297395709502174,1.0,0.0,0.976560649111045,NP3
33448,18,51.0,0.04580891504765646,1.0,0.0,0.9790238517079332,NP4
33448,18,45.0,0.052774362928233336,1.0,0.0,0.9755789888538117,NP5
33448,18,23.0,0.06253840622522154,1.0,0.0,0.9712802892249562,NP6
33448,18,21.0,0.05068898435879735,1.0,0.0,0.9767413182710933,NP7
33448,18,22.0,0.052625599220253734,1.0,0.0,0.9757584746371795,NP8
33448,18,44.0,0.053159742374478895,1.0,0.0,0.9753918425281554,NP9
33448,18,27.0,0.04654546815676652,1.0,0.0,0.9792799008282402,NP10
33448,18,11.0,0.035481892701894654,1.0,0.0,0.9845538552204364,NP11
33448,18,30.0,0.04585056705820452,1.0,0.0,0.9790356626558029,NP12
33448,18,13.0,0.035126802588227375,1.0,0.0,0.9846058325985234,NP13
33448,18,32.0,0.049897410799364744,1.0,0.0,0.9776550055255535,NP14
33448,18,38.0,0.0591091261969466,1.0,0.0,0.9723062925475771,NP15
33448,18,48.0,0.05797523001698166,1.0,0.0,0.972977638679228,NP16
33448,18,15.0,0.06337643481450547,1.0,0.0,0.9707372034055994,NP17
33448,18,22.0,0.06634147420536103,1.0,0.0,0.9694027031834674,NP18
33448,18,31.0,0.04588153194504638,1.0,0.0,0.9788670495445229,NP19
33448,18,32.0,0.054267648878262326,1.0,0.0,0.9756884373230497,NP20
33448,18,28.0,0.06277387350956995,1.0,0.0,0.971216449707623,NP21
33448,18,31.0,0.06276110268222601,1.0,0.0,0.9710817682530506,NP22
33448,18,51.0,0.05023317585842001,1.0,0.0,0.9765608719037634,NP23
33448,18,15.0,0.038753040596688396,1.0,0.0,0.9817808866212892,NP24
33448,18,29.0,0.053914358947325665,1.0,0.0,0.9759706346018087,NP25
33448,18,18.0,0.060688796160932076,1.0,0.0,0.9723733453922423,NP26
33448,18,17.0,0.046289600210289,1.0,0.0,0.9788472534168083,NP27
33448,18,11.0,0.061785371930064,1.0,0.0,0.9726869358643614,NP28
33448,18,11.0,0.02924291122981363,1.0,0.0,0.9869024689455084,NP29
33448,18,70.0,0.04999470215919967,1.0,0.0,0.9771854547891571,NP30
83901,46,27.0,0.0699407472616273,1.0,0.0,0.9682680509001009,NP31
83901,46,46.0,0.05815725561197197,1.0,0.0,0.9734792458892937,NP32
83901,46,62.0,0.05075762574722505,1.0,0.0,0.9767923846321193,NP33
83901,46,93.0,0.04427517184045026,1.0,0.0,0.9800757592913731,NP34
83901,46,26.0,0.05706853739519006,1.0,0.0,0.9751610658014512,NP35
83901,46,76.0,0.03788313025865313,1.0,0.0,0.9828392669436149,NP36
83901,46,62.0,0.057909683423732726,1.0,0.0,0.9737022749549346,NP37
83901,46,51.0,0.049921273611879195,1.0,0.0,0.9772019667232464,NP38
83901,46,45.0,0.057210390422311505,1.0,0.0,0.9738869969177385,NP39
83901,46,38.0,0.06138711802366667,1.0,0.0,0.972732193384218,NP40
83901,46,49.0,0.05340454414704644,1.0,0.0,0.9758190144680485,NP41
83901,46,42.0,0.05912788316704043,1.0,0.0,0.9732057982020512,NP42
83901,46,54.0,0.04762493382960251,1.0,0.0,0.9779562629526565,NP43
83901,46,25.0,0.058459532257094445,1.0,0.0,0.9733969108412431,NP44
83901,46,25.0,0.0662194761708615,1.0,0.0,0.9690283735498315,NP45
83901,46,29.0,0.07095746411742737,1.0,0.0,0.9675382080135952,NP46
83901,46,39.0,0.05488475169552663,1.0,0.0,0.9746511640914349,NP47
83901,46,32.0,0.0669091928752645,1.0,0.0,0.969519787687362,NP48
83901,46,45.0,0.05017405181812038,1.0,0.0,0.9770223741363118,NP49
83901,46,56.0,0.05749501710862897,1.0,0.0,0.9742783044556015,NP50
83901,46,51.0,0.04893565719698503,1.0,0.0,0.9775236186274964,NP51
83901,46,24.0,0.07316376587708398,1.0,0.0,0.96632282954841,NP52
