timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
6179,2,22.0,0.9250673884146245,1.0,0.0,0.6863747763148204,NP1
6179,2,36.0,0.8243590462119417,1.0,0.0,0.698113228569476,NP2
6179,2,37.0,0.8574788199201582,1.0,0.0,0.6868049616421001,NP3
6179,2,5.0,0.7515260513275648,1.0,0.0,0.718450455527303,NP4
6179,2,17.0,1.0892904103176113,1.0,0.0,0.6069881855212261,NP5
6179,2,14.0,0.820825888337658,1.0,0.0,0.6797322541659039,NP6
6179,2,7.0,1.1354915555181675,0.10272839565979686,0.0,0.6107367295375346,NP7
6179,2,145.0,0.5295296430107056,-1.0,9.066442504894073E-5,0.0,NP7
6179,2,5.0,0.847868139616062,1.0,0.0,0.6660160602415869,NP8
9781,3,28.0,0.7569186325491025,1.0,0.0,0.7151796623660787,NP9
9781,3,11.0,1.0301463542514375,1.0,0.0,0.6347684990490813,NP10
9781,3,10.0,0.7819125799755435,1.0,0.0,0.6971637811924903,NP11
9781,3,19.0,0.6366026721683566,1.0,0.0,0.75415681867629,NP12
9781,3,27.0,0.9956217828301768,1.0,0.0,0.6422724318689093,NP13
9781,3,6.0,0.5813700529018601,1.0,0.0,0.7652265909883619,NP14
9781,3,14.0,0.8423145827578514,1.0,0.0,0.6855582559465603,NP15
9781,3,4.0,0.9477163446939196,1.0,0.0,0.6450433997715421,NP16
9781,3,14.0,0.9133491543886447,1.0,0.0,0.661751460735546,NP17
9781,3,14.0,0.8312218178386598,1.0,0.0,0.6920404534525423,NP18
11391,4,37.0,0.8470922754846738,1.0,0.0,0.6873803110470018,NP19
11391,4,29.0,0.6596673446972493,1.0,0.0,0.7417488584178492,NP20
11391,4,9.0,0.7958362247861449,1.0,0.0,0.6971948892384217,NP21
11391,4,5.0,1.440337584118401,1.0,0.0,0.5704223308039872,NP22
11391,4,4.0,0.833476734828275,1.0,0.0,0.6853878314008023,NP23
11391,4,7.0,0.6294162634164202,1.0,0.0,0.7796816664450732,NP24
11391,4,11.0,1.015454957170904,1.0,0.0,0.657154697953873,NP25
11391,4,8.0,0.7052408786187953,1.0,0.0,0.7261374726850145,NP26
11391,4,17.0,1.1923545712957906,1.0,0.0,0.6389671099572075,NP27
11391,4,15.0,0.9874442987834733,1.0,0.0,0.6373787083354313,NP28
11391,4,5.0,0.7306822129927648,1.0,0.0,0.6993431681093476,NP29
16383,6,18.0,0.7564460506878327,1.0,0.0,0.7126389928867726,NP30
16383,6,14.0,0.8008219671445229,1.0,0.0,0.7005529604166485,NP31
16383,6,23.0,1.006769252917498,1.0,0.0,0.6629410015487435,NP32
16383,6,22.0,0.9269966151230454,1.0,0.0,0.6498500663560883,NP33
16383,6,8.0,1.230683021486444,1.0,0.0,0.5531241704988606,NP34
16383,6,10.0,0.8132731551453065,1.0,0.0,0.7146156587529097,NP35
16383,6,14.0,1.0737451023860247,1.0,0.0,0.6245449015390936,NP36
16383,6,14.0,1.0394671516315688,1.0,0.0,0.6165415192993134,NP37
16383,6,8.0,0.7152265714792778,1.0,0.0,0.7220031272591985,NP38
16383,6,11.0,0.8879184390360139,1.0,0.0,0.691602623049323,NP39
23996,9,31.0,0.8313862518820753,1.0,0.0,0.702280610826956,NP40
23996,9,12.0,1.0643773060605017,1.0,0.0,0.6259612227834623,NP41
23996,9,16.0,0.8504342460619823,1.0,0.0,0.7015356028082175,NP42
23996,9,12.0,0.5525868323294437,1.0,0.0,0.8094480894623132,NP43
23996,9,15.0,0.7531021974935992,1.0,0.0,0.7083150242983698,NP44
23996,9,9.0,0.8994787242112222,1.0,0.0,0.6793620823504263,NP45
23996,9,12.0,0.6981836034390295,1.0,0.0,0.7332790830640991,NP46
23996,9,28.0,0.8445843271907262,1.0,0.0,0.709739090615645,NP47
23996,9,8.0,0.878945616345943,1.0,0.0,0.6895977867278225,NP48
39173,14,39.0,0.8858926641498314,1.0,0.0,0.669207707955201,NP49
39173,14,12.0,1.103547767681832,1.0,0.0,0.6248516388777613,NP50
39173,14,15.0,1.1267479266001696,1.0,0.0,0.6082570028740009,NP51
39173,14,14.0,0.7279915887059077,1.0,0.0,0.7517021434845174,NP52
39173,14,21.0,1.185117264653032,1.0,0.0,0.6061974961248218,NP53
39173,14,15.0,0.644445803612151,1.0,0.0,0.7488030774734582,NP54
39173,14,4.0,0.6256867706768258,1.0,0.0,0.7472290353021618,NP55
39173,14,14.0,0.9257884837989141,1.0,0.0,0.7116275197409225,NP56
39173,14,5.0,0.5927063221496516,1.0,0.0,0.7585295633560614,NP57
52183,19,26.0,0.6864054881515551,1.0,0.0,0.7391621766709845,NP58
52183,19,22.0,0.756295010157412,1.0,0.0,0.7125889176027719,NP59
52183,19,17.0,0.7095702322159924,1.0,0.0,0.7235432957127008,NP60
52183,19,28.0,0.9246434780618971,1.0,0.0,0.6662796253660058,NP61
52183,19,24.0,0.9654769060860786,1.0,0.0,0.6384974748404503,NP62
52183,19,4.0,1.546026388123761,1.0,0.0,0.5286829732896402,NP63
52183,19,7.0,0.967941392863457,1.0,0.0,0.6331106312883248,NP64
52183,19,12.0,0.9897103042753889,1.0,0.0,0.6510058886963331,NP65
60163,22,25.0,1.241706825402899,1.0,0.0,0.5855329219379487,NP66
60163,22,19.0,1.091233593746949,1.0,0.0,0.6475240890201878,NP67
60163,22,23.0,0.9708522116939873,1.0,0.0,0.6580432318916466,NP68
60163,22,14.0,0.8903130586759743,1.0,0.0,0.664388705217468,NP69
60163,22,16.0,1.419113341031551,1.0,0.0,0.5466152472780255,NP70
