Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.3672034,0.26971316,0.17520183,0.38230938,0.37800732,0.4718804,0.47245243,0.5543576,0.5421688,0.41334572,0.4225025,NaN,0.05911091,23744
