timestamp,cardinality
21000,1.3819444444444444
21200,1.3354430379746836
21400,1.3587786259541985
21600,1.269736842105263
21800,1.3506493506493507
22000,1.3197278911564625
22200,1.2714285714285714
22400,1.3402777777777777
22600,1.3571428571428572
22800,1.31496062992126
23000,1.3106060606060606
23200,1.3333333333333333
23400,1.291044776119403
23600,1.2846715328467153
23800,1.2651515151515151
24000,1.0751445086705202
24200,1.2962962962962963
24400,1.431578947368421
24600,1.6041666666666667
24800,1.6185567010309279
25000,1.6684491978609626
25200,1.609375
25400,1.6288659793814433
25600,1.605263157894737
25800,1.5873015873015872
26000,1.5737704918032787
26200,1.5392670157068062
26400,1.4574468085106382
26600,1.4946236559139785
26800,1.521505376344086
27000,1.565217391304348
27200,1.564516129032258
27400,1.510989010989011
27600,1.559782608695652
27800,1.5114942528735633
28000,1.4733727810650887
28200,1.4804469273743017
28400,1.5529411764705883
28600,1.608433734939759
28800,1.4846625766871167
29000,1.239766081871345
29200,1.471698113207547
29400,1.4878048780487805
29600,1.5096774193548388
29800,1.5
30000,1.4620253164556962
30200,1.4774193548387098
30400,1.4144736842105263
30600,1.472972972972973
30800,1.4768211920529801
31000,1.3928571428571428
31200,1.4420289855072463
31400,1.4429530201342282
31600,1.1347517730496455
31800,1.4324324324324325
32000,1.446808510638298
32200,1.5214285714285714
32400,1.4557823129251701
32600,1.4256756756756757
32800,1.469387755102041
33000,1.4465408805031446
33200,1.4755244755244756
33400,1.429530201342282
33600,1.4113475177304964
33800,1.4580152671755726
34000,1.3888888888888888
34200,1.1161290322580646
34400,1.493421052631579
34600,1.3856209150326797
34800,1.4968553459119496
35000,1.506578947368421
35200,1.3885350318471337
35400,1.46
35600,1.4966442953020134
35800,1.3986928104575163
36000,1.4206896551724137
36200,1.4150943396226414
36400,1.4506172839506173
36600,1.4493670886075949
36800,1.0198675496688743
37000,1.1379310344827587
37200,1.38
37400,1.36875
37600,1.4402985074626866
37800,1.3597122302158273
38000,1.4351145038167938
38200,1.4402985074626866
38400,1.4242424242424243
38600,1.4307692307692308
38800,1.4172661870503598
39000,1.4137931034482758
39200,1.0869565217391304
39400,1.320855614973262
39600,1.404494382022472
39800,1.6378378378378378
40000,1.4731182795698925
40200,1.5591397849462365
40400,1.6145251396648044
40600,1.5
40800,1.469945355191257
41000,1.5396825396825398
41200,1.4108108108108108
41400,1.538888888888889
41600,1.4971098265895955
41800,1.4734042553191489
42000,1.5202312138728324
42200,1.3888888888888888
42400,1.485207100591716
42600,1.5674157303370786
42800,1.4114285714285715
43000,1.5204678362573099
43200,1.4142011834319526
43400,1.4678362573099415
43600,1.5197740112994351
43800,1.4534883720930232
44000,1.5055555555555555
44200,1.4222222222222223
44400,1.5254237288135593
44600,1.5207100591715976
44800,1.309782608695652
45000,1.5714285714285714
45200,1.4863387978142077
45400,1.5138121546961325
45600,1.483695652173913
45800,1.5144508670520231
46000,1.563953488372093
46200,1.4285714285714286
46400,1.4916201117318435
46600,1.4352941176470588
46800,1.4777777777777779
47000,1.3928571428571428
47200,1.5384615384615385
47400,1.2874251497005988
47600,1.3836477987421383
47800,1.478527607361963
48000,1.3943661971830985
48200,1.3777777777777778
48400,1.4696969696969697
48600,1.4296875
48800,1.3703703703703705
49000,1.3615384615384616
49200,1.463768115942029
49400,1.467153284671533
49600,1.3541666666666667
49800,1.3676470588235294
50000,1.150375939849624
50200,1.3049645390070923
50400,1.3643410852713178
50600,1.326086956521739
50800,1.368421052631579
51000,1.371212121212121
51200,1.3623188405797102
51400,1.3426573426573427
51600,1.3643410852713178
51800,1.3214285714285714
52000,1.3421052631578947
52200,1.1016042780748663
52400,1.3384615384615384
52600,1.2512820512820513
52800,1.700507614213198
53000,1.7407407407407407
53200,1.5968586387434556
53400,1.694736842105263
53600,1.5729166666666667
53800,1.5916230366492146
54000,1.6775956284153006
54200,1.5268817204301075
54400,1.668421052631579
54600,1.4816753926701571
54800,1.6141304347826086
55000,1.5828877005347595
55200,1.177142857142857
55400,1.3571428571428572
55600,1.572192513368984
55800,1.5170454545454546
56000,1.5582822085889572
56200,1.4606060606060607
56400,1.4329268292682926
56600,1.4583333333333333
56800,1.4528301886792452
57000,1.525
57200,1.3424657534246576
57400,1.455128205128205
57600,1.3604651162790697
57800,1.4713375796178343
58000,1.337837837837838
58200,1.3432835820895523
58400,1.2406015037593985
58600,1.3873239436619718
58800,1.4166666666666667
59000,1.3928571428571428
59200,1.2857142857142858
59400,1.2074074074074075
59600,1.2116788321167884
59800,1.3759398496240602
60000,1.2941176470588236
60200,1.0641711229946524
60400,1.368421052631579
60600,1.5340314136125655
60800,1.5052631578947369
61000,1.4894736842105263
61200,1.6269430051813472
61400,1.53551912568306
61600,1.530054644808743
61800,1.521505376344086
62000,1.5628415300546448
62200,1.6045197740112995
62400,1.5056179775280898
62600,1.5027624309392265
62800,1.5027624309392265
63000,1.5251396648044693
63200,1.4739884393063585
63400,1.5806451612903225
63600,1.5240641711229947
63800,1.4731182795698925
64000,1.4829545454545454
64200,1.5029239766081872
64400,1.5769230769230769
64600,1.505813953488372
64800,1.5088757396449703
65000,1.5263157894736843
65200,1.5549132947976878
65400,1.4470588235294117
65600,1.434782608695652
65800,1.3714285714285714
66000,1.3941176470588235
66200,1.394904458598726
66400,1.3433734939759037
66600,1.5442176870748299
66800,1.4630872483221478
67000,1.4391891891891893
67200,1.435897435897436
67400,1.3548387096774193
67600,1.3776223776223777
67800,1.4
68000,1.3986486486486487
68200,1.368421052631579
68400,1.1846153846153846
68600,1.2318840579710144
68800,1.2567567567567568
69000,1.3597122302158273
69200,1.2781954887218046
69400,1.24822695035461
69600,1.236220472440945
69800,1.248062015503876
70000,1.2661290322580645
70200,1.0756756756756756
70400,1.2938144329896908
70600,1.4375
70800,1.5364583333333333
71000,1.4450261780104712
71200,1.597883597883598
71400,1.5473684210526315
71600,1.4455958549222798
71800,1.5759162303664922
72000,1.455497382198953
72200,1.5502645502645502
72400,1.4867724867724867
72600,1.4764397905759161
72800,1.523076923076923
73000,1.545945945945946
73200,1.3891891891891892
73400,1.4793814432989691
73600,1.379120879120879
73800,1.3717277486910995
74000,1.4565217391304348
74200,1.4065934065934067
74400,1.52
74600,1.4101123595505618
74800,1.4696132596685083
75000,1.4719101123595506
75200,1.3516483516483517
75400,1.3850574712643677
75600,1.3641618497109826
75800,1.4301675977653632
76000,1.3579545454545454
76200,1.331360946745562
76400,1.409356725146199
76600,1.345679012345679
76800,1.375
77000,1.3727810650887573
77200,1.3273809523809523
77400,1.3410404624277457
77600,1.329192546583851
77800,1.377245508982036
78000,1.2901234567901234
78200,1.277456647398844
78400,1.30625
78600,1.4161073825503356
78800,1.269736842105263
79000,1.3636363636363635
79200,1.3742690058479532
79400,1.2883435582822085
79600,1.3396226415094339
79800,1.377245508982036
80000,1.3652694610778444
80200,1.3391812865497077
80400,1.3393939393939394
80600,1.36875
80800,1.2947976878612717
81000,1.3630952380952381
81200,1.3532934131736527
81400,1.353658536585366
81600,1.331360946745562
81800,1.3430232558139534
82000,1.3588235294117648
82200,1.4035087719298245
82400,1.3820224719101124
82600,1.3793103448275863
82800,1.3142857142857143
83000,1.3542857142857143
83200,1.3136094674556213
83400,1.3313953488372092
83600,1.369047619047619
83800,1.3658536585365855
84000,1.3352941176470587
84200,1.3355704697986577
84400,1.2965116279069768
84600,1.304093567251462
84800,1.3173652694610778
85000,1.3801169590643274
85200,1.331360946745562
85400,1.3184713375796178
85600,1.2674418604651163
85800,1.3313953488372092
86000,1.3109756097560976
86200,1.2303030303030302
86400,1.3161290322580645
86600,1.2345679012345678
86800,1.173913043478261
87000,1.270967741935484
87200,1.2356687898089171
87400,1.326797385620915
87600,1.304054054054054
87800,1.1666666666666667
88000,1.2515337423312884
88200,1.2361111111111112
88400,1.2810457516339868
88600,1.2237762237762237
88800,1.2083333333333333
89000,1.2171052631578947
89200,1.2733333333333334
89400,1.218543046357616
89600,1.2027972027972027
89800,1.2148148148148148
90000,1.2571428571428571
90200,1.1870967741935483
90400,1.2352941176470589
90600,1.1956521739130435
90800,1.1986301369863013
91000,1.187878787878788
91200,1.201219512195122
91400,1.2352941176470589
91600,1.2430555555555556
91800,1.2
92000,1.1987577639751552
92200,1.1496598639455782
92400,1.294478527607362
92600,1.2650602409638554
92800,1.1710526315789473
93000,1.1949685534591195
93200,1.2690058479532165
93400,1.3374233128834356
93600,1.2134146341463414
93800,1.2125
94000,1.1842105263157894
94200,1.2160493827160495
94400,1.225609756097561
94600,1.2395209580838322
94800,1.271523178807947
95000,1.3012048192771084
95200,1.290909090909091
95400,1.2840236686390532
95600,1.2628205128205128
95800,1.2254335260115607
96000,1.2574850299401197
96200,1.2987012987012987
96400,1.2916666666666667
96600,1.24375
96800,1.2272727272727273
97000,1.305732484076433
97200,1.2469135802469136
97400,1.2236024844720497
97600,1.275
97800,1.2115384615384615
98000,1.335483870967742
98200,1.2291666666666667
98400,1.2348993288590604
98600,1.2297297297297298
98800,1.2751677852348993
99000,1.2907801418439717
99200,1.2534246575342465
99400,1.2312925170068028
99600,1.1798561151079137
99800,1.1888111888111887
100000,1.2162162162162162
100200,1.2158273381294964
100400,1.2638888888888888
100600,1.251700680272109
100800,1.1897810218978102
101000,1.2105263157894737
101200,1.222972972972973
101400,1.2580645161290323
101600,1.2808219178082192
101800,1.1849315068493151
102000,1.2266666666666666
102200,1.226027397260274
102400,1.2307692307692308
102600,1.2133333333333334
102800,1.2518518518518518
103000,1.2432432432432432
103200,1.2679738562091503
103400,1.2356687898089171
103600,1.232258064516129
103800,1.1708860759493671
104000,1.2142857142857142
104200,1.1726618705035972
104400,1.2206896551724138
104600,1.1973684210526316
104800,1.1575342465753424
105000,1.277027027027027
105200,1.139240506329114
105400,1.1524390243902438
105600,1.2158273381294964
105800,1.1369863013698631
106000,1.125
106200,1.2278481012658229
106400,1.2328767123287672
106600,1.125
106800,1.196078431372549
107000,1.15
107200,1.138157894736842
107400,1.1933333333333334
107600,1.1857142857142857
107800,1.167832167832168
108000,1.1388888888888888
108200,1.2137931034482758
108400,1.1904761904761905
108600,1.1372549019607843
108800,1.1972789115646258
109000,1.1408450704225352
109200,1.134453781512605
109400,1.1081081081081081
109600,1.108695652173913
109800,1.1343283582089552
110000,1.108695652173913
110200,1.1153846153846154
110400,1.0555555555555556
110600,1.0875912408759123
110800,1.1120689655172413
111000,1.0213903743315509
111200,1.095959595959596
111400,1.3505154639175259
111600,1.4450261780104712
111800,1.4
112000,1.4690721649484537
112200,1.435897435897436
112400,1.4278350515463918
112600,1.49746192893401
112800,1.421875
113000,1.4663212435233162
113200,1.4791666666666667
113400,1.402061855670103
113600,1.471794871794872
113800,1.4973821989528795
114000,1.3854166666666667
114200,1.3944444444444444
114400,1.4480874316939891
114600,1.4324324324324325
114800,1.433862433862434
115000,1.4444444444444444
115200,1.3535911602209945
115400,1.403225806451613
115600,1.4124293785310735
115800,1.3833333333333333
116000,1.4
116200,1.3276836158192091
116400,1.3597560975609757
116600,1.367816091954023
116800,1.4166666666666667
117000,1.319526627218935
117200,1.3157894736842106
117400,1.39375
117600,1.3353658536585367
117800,1.3092105263157894
118000,1.325
118200,1.2352941176470589
118400,1.3419354838709678
118600,1.2727272727272727
118800,1.3503184713375795
119000,1.2142857142857142
119200,1.2413793103448276
119400,1.2666666666666666
119600,1.3829787234042554
119800,1.2971014492753623
120000,1.2198581560283688
120200,1.1810344827586208
120400,1.0714285714285714
120600,1.2828282828282829
120800,1.3608247422680413
121000,1.3718592964824121
121200,1.4444444444444444
121400,1.5101010101010102
121600,1.4922279792746114
121800,1.46524064171123
122000,1.4848484848484849
122200,1.471502590673575
122400,1.4639175257731958
122600,1.5185185185185186
122800,1.4136125654450262
123000,1.4578947368421054
123200,1.5233160621761659
123400,1.4787234042553192
123600,1.3736842105263158
123800,1.4054054054054055
124000,1.427807486631016
124200,1.4756756756756757
124400,1.4224598930481283
124600,1.4414893617021276
124800,1.3870967741935485
125000,1.3903743315508021
125200,1.4516129032258065
125400,1.4536082474226804
125600,1.456989247311828
125800,1.4438502673796791
126000,1.4917127071823204
126200,1.372972972972973
126400,1.3770491803278688
126600,1.4301675977653632
126800,1.327485380116959
127000,1.3898305084745763
127200,1.3575418994413408
127400,1.4444444444444444
127600,1.3675675675675676
127800,1.3763440860215055
128000,1.3546511627906976
128200,1.376543209876543
128400,1.3470588235294119
128600,1.319277108433735
128800,1.361963190184049
129000,1.371069182389937
129200,1.3205128205128205
129400,1.3312883435582823
129600,1.3026315789473684
129800,1.2466666666666666
130000,1.3012820512820513
130200,1.2569444444444444
130400,1.3333333333333333
130600,1.2838709677419355
130800,1.3724137931034484
131000,1.1704545454545454
131200,1.0
131400,1.0
