Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
MINAS-BR,25,0.76826084,0.56652105,0.0,0.8425222,0.7466601,0.85173917,0.8264449,0.93477803,0.91265935,0.7822498,0.7551131
MINAS-BR,26,0.7591642,0.5551997,0.0,0.83408594,0.737961,0.84744155,0.8198715,0.9330145,0.9093843,0.7762467,0.74640137
MINAS-BR,27,0.74950916,0.5437803,0.0,0.82526445,0.7284343,0.84301454,0.81262285,0.93112737,0.9057026,0.77013636,0.7368918
MINAS-BR,28,0.74018145,0.5325864,0.0,0.81716067,0.71901506,0.8384757,0.8055535,0.9291289,0.90260535,0.7639398,0.72734624
MINAS-BR,29,0.7301682,0.5216389,0.0,0.80821145,0.70890796,0.83381635,0.7980021,0.926988,0.89921546,0.75766355,0.7172684
MINAS-BR,30,0.7206853,0.5108147,0.0,0.8002275,0.69908506,0.8290544,0.79079115,0.9247369,0.89638263,0.7513158,0.70745486
MINAS-BR,31,0.711296,0.49987698,0.0,0.79277825,0.68916297,0.8242198,0.783794,0.92244524,0.89466316,0.74490005,0.69737357
MINAS-BR,32,0.7021778,0.4887936,0.0,0.78616434,0.6793169,0.819322,0.77696055,0.92015916,0.8937864,0.73840296,0.68714476
MINAS-BR,33,0.69379395,0.47806588,0.0,0.78065616,0.6700422,0.8144096,0.77052236,0.91792405,0.8934701,0.7318759,0.6773186
MINAS-BR,34,0.68550175,0.46744755,0.0,0.7755911,0.66071457,0.8094787,0.7639468,0.91574335,0.89315385,0.725312,0.6673983
MINAS-BR,35,0.67687166,0.45660815,0.0,0.77011114,0.6511477,0.8045253,0.7571485,0.91361,0.8927415,0.7187115,0.65731317
MINAS-BR,36,0.6691383,0.44646326,0.0,0.7657992,0.64219725,0.7995926,0.75083405,0.91156816,0.89303094,0.7121174,0.64770097
MINAS-BR,37,0.6619296,0.43670255,0.0,0.7620933,0.6338548,0.794684,0.74447227,0.9095872,0.89277107,0.7055551,0.6384234
MINAS-BR,38,0.65527934,0.42742205,0.0,0.7589748,0.62605596,0.7898213,0.738486,0.9076845,0.8928841,0.69904953,0.6296129
MINAS-BR,39,0.6482913,0.4184643,0.0,0.7552337,0.6179726,0.7849917,0.65216213,0.9058243,0.79571724,0.6926019,0.5524879
MINAS-BR,40,0.6422955,0.41062307,0.0,0.7521794,0.6110314,0.78021634,0.6675012,0.9039786,0.8316583,0.6862614,0.5574657
MINAS-BR,41,0.63656574,0.40307426,0.0,0.7495298,0.6042525,0.7754963,0.6611952,0.90216523,0.8311086,0.68001807,0.54896396
MINAS-BR,42,0.6308301,0.39561403,0.0,0.7469267,0.5974693,0.7708208,0.6548212,0.90036976,0.82857925,0.6738626,0.5413061
MINAS-BR,43,0.62548655,0.38870466,0.0,0.7445943,0.59117454,0.7661981,0.6480331,0.8985818,0.82520056,0.6678125,0.5334939
MINAS-BR,44,0.6203452,0.38198656,0.0,0.7422346,0.5851899,0.76163584,0.6440062,0.8968015,0.82645196,0.6618777,0.5275462
MINAS-BR,45,0.61537766,0.37555042,0.0,0.74030226,0.5792838,0.7571288,0.6397447,0.89504683,0.82806903,0.6560395,0.5212084
MINAS-BR,46,0.6101226,0.36911574,0.0,0.7379226,0.5731274,0.7526636,0.6353098,0.89330345,0.8297016,0.65028423,0.51471627
MINAS-BR,47,0.6051723,0.36321688,0.0,0.73555416,0.5673807,0.74824643,0.6300285,0.8915585,0.8288278,0.6446269,0.5081465
MINAS-BR,48,0.6003822,0.3574059,0.0,0.7333827,0.561796,0.74387074,0.62559956,0.8898076,0.8297053,0.63905895,0.50208724
MINAS-BR,49,0.59590024,0.35219663,0.0,0.7312366,0.556672,0.7395428,0.620489,0.88805,0.82908994,0.6335887,0.49575567
MINAS-BR,50,0.59121597,0.3469988,0.0,0.7287711,0.55134577,0.73524904,0.61508906,0.8862722,0.8278376,0.62820184,0.48933372
UnkRM,1,0.012926333,0.012926333,0.012926333,0.012926333,0.012926333,0.012926333,0.012926333,0.012926333,0.012926333,0.012926333,0.012926333
UnkRM,2,0.026611727,0.026611727,0.026611727,0.026611727,0.026611727,0.026611727,0.026611727,0.026611727,0.026611727,0.026611727,0.026611727
UnkRM,3,0.042643372,0.042643372,0.042643372,0.042643372,0.042643372,0.042643372,0.042643372,0.042643372,0.042643372,0.042643372,0.042643372
UnkRM,4,0.057337224,0.057337224,0.057337224,0.057337224,0.057337224,0.057337224,0.057337224,0.057337224,0.057337224,0.057337224,0.057337224
UnkRM,5,0.06969418,0.06969418,0.06969418,0.06969418,0.06969418,0.06969418,0.06969418,0.06969418,0.06969418,0.06969418,0.06969418
UnkRM,6,0.080883764,0.080883764,0.080883764,0.080883764,0.080883764,0.080883764,0.080883764,0.080883764,0.080883764,0.080883764,0.080883764
UnkRM,7,0.09061071,0.09061071,0.09061071,0.09061071,0.09061071,0.09061071,0.09061071,0.09061071,0.09061071,0.09061071,0.09061071
UnkRM,8,0.09994159,0.09994159,0.09994159,0.09994159,0.09994159,0.09994159,0.09994159,0.09994159,0.09994159,0.09994159,0.09994159
UnkRM,9,0.107583605,0.107583605,0.107583605,0.107583605,0.107583605,0.107583605,0.107583605,0.107583605,0.107583605,0.107583605,0.107583605
UnkRM,10,0.11636124,0.11636124,0.11636124,0.11636124,0.11636124,0.11636124,0.11636124,0.11636124,0.11636124,0.11636124,0.11636124
UnkRM,11,0.13886447,0.13886447,0.13886447,0.13886447,0.13886447,0.13886447,0.13886447,0.13886447,0.13886447,0.13886447,0.13886447
UnkRM,12,0.15929687,0.15929687,0.15929687,0.15929687,0.15929687,0.15929687,0.15929687,0.15929687,0.15929687,0.15929687,0.15929687
UnkRM,13,0.17808616,0.17808616,0.17808616,0.17808616,0.17808616,0.17808616,0.17808616,0.17808616,0.17808616,0.17808616,0.17808616
UnkRM,14,0.19402458,0.19402458,0.19402458,0.19402458,0.19402458,0.19402458,0.19402458,0.19402458,0.19402458,0.19402458,0.19402458
UnkRM,15,0.20819601,0.20819601,0.20819601,0.20819601,0.20819601,0.20819601,0.20819601,0.20819601,0.20819601,0.20819601,0.20819601
UnkRM,16,0.22126022,0.22126022,0.22126022,0.22126022,0.22126022,0.22126022,0.22126022,0.22126022,0.22126022,0.22126022,0.22126022
UnkRM,17,0.36064783,0.36064783,0.36064783,0.36064783,0.36064783,0.36064783,0.36064783,0.36064783,0.36064783,0.36064783,0.36064783
UnkRM,18,0.3681871,0.3681871,0.3681871,0.3681871,0.3681871,0.3681871,0.3681871,0.3681871,0.3681871,0.3681871,0.3681871
UnkRM,19,0.27485827,0.27485827,0.27485827,0.27485827,0.27485827,0.27485827,0.27485827,0.27485827,0.27485827,0.27485827,0.27485827
UnkRM,20,0.2514673,0.2514673,0.2514673,0.2514673,0.2514673,0.2514673,0.2514673,0.2514673,0.2514673,0.2514673,0.2514673
UnkRM,21,0.23810339,0.23810339,0.23810339,0.23810339,0.23810339,0.23810339,0.23810339,0.23810339,0.23810339,0.23810339,0.23810339
UnkRM,22,0.2283951,0.2283951,0.2283951,0.2283951,0.2283951,0.2283951,0.2283951,0.2283951,0.2283951,0.2283951,0.2283951
UnkRM,23,0.2213404,0.2213404,0.2213404,0.2213404,0.2213404,0.2213404,0.2213404,0.2213404,0.2213404,0.2213404,0.2213404
UnkRM,24,0.21629979,0.21629979,0.21629979,0.21629979,0.21629979,0.21629979,0.21629979,0.21629979,0.21629979,0.21629979,0.21629979
UnkRM,25,0.2121347,0.2121347,0.2121347,0.2121347,0.2121347,0.2121347,0.2121347,0.2121347,0.2121347,0.2121347,0.2121347
UnkRM,26,0.20909853,0.20909853,0.20909853,0.20909853,0.20909853,0.20909853,0.20909853,0.20909853,0.20909853,0.20909853,0.20909853
UnkRM,27,0.20744234,0.20744234,0.20744234,0.20744234,0.20744234,0.20744234,0.20744234,0.20744234,0.20744234,0.20744234,0.20744234
UnkRM,28,0.20565788,0.20565788,0.20565788,0.20565788,0.20565788,0.20565788,0.20565788,0.20565788,0.20565788,0.20565788,0.20565788
UnkRM,29,0.20466828,0.20466828,0.20466828,0.20466828,0.20466828,0.20466828,0.20466828,0.20466828,0.20466828,0.20466828,0.20466828
UnkRM,30,0.2042032,0.2042032,0.2042032,0.2042032,0.2042032,0.2042032,0.2042032,0.2042032,0.2042032,0.2042032,0.2042032
UnkRM,31,0.20701462,0.20701462,0.20701462,0.20701462,0.20701462,0.20701462,0.20701462,0.20701462,0.20701462,0.20701462,0.20701462
UnkRM,32,0.20980318,0.20980318,0.20980318,0.20980318,0.20980318,0.20980318,0.20980318,0.20980318,0.20980318,0.20980318,0.20980318
UnkRM,33,0.21290793,0.21290793,0.21290793,0.21290793,0.21290793,0.21290793,0.21290793,0.21290793,0.21290793,0.21290793,0.21290793
UnkRM,34,0.21613412,0.21613412,0.21613412,0.21613412,0.21613412,0.21613412,0.21613412,0.21613412,0.21613412,0.21613412,0.21613412
UnkRM,35,0.21956319,0.21956319,0.21956319,0.21956319,0.21956319,0.21956319,0.21956319,0.21956319,0.21956319,0.21956319,0.21956319
UnkRM,36,0.2231388,0.2231388,0.2231388,0.2231388,0.2231388,0.2231388,0.2231388,0.2231388,0.2231388,0.2231388,0.2231388
UnkRM,37,0.22645168,0.22645168,0.22645168,0.22645168,0.22645168,0.22645168,0.22645168,0.22645168,0.22645168,0.22645168,0.22645168
UnkRM,38,0.22979186,0.22979186,0.22979186,0.22979186,0.22979186,0.22979186,0.22979186,0.22979186,0.22979186,0.22979186,0.22979186
UnkRM,39,0.2971391,0.2971391,0.2971391,0.2971391,0.2971391,0.2971391,0.2971391,0.2971391,0.2971391,0.2971391,0.2971391
UnkRM,40,0.3115799,0.3115799,0.3115799,0.3115799,0.3115799,0.3115799,0.3115799,0.3115799,0.3115799,0.3115799,0.3115799
UnkRM,41,0.32831088,0.32831088,0.32831088,0.32831088,0.32831088,0.32831088,0.32831088,0.32831088,0.32831088,0.32831088,0.32831088
UnkRM,42,0.33614668,0.33614668,0.33614668,0.33614668,0.33614668,0.33614668,0.33614668,0.33614668,0.33614668,0.33614668,0.33614668
UnkRM,43,0.34290266,0.34290266,0.34290266,0.34290266,0.34290266,0.34290266,0.34290266,0.34290266,0.34290266,0.34290266,0.34290266
UnkRM,44,0.34964576,0.34964576,0.34964576,0.34964576,0.34964576,0.34964576,0.34964576,0.34964576,0.34964576,0.34964576,0.34964576
UnkRM,45,0.3564944,0.3564944,0.3564944,0.3564944,0.3564944,0.3564944,0.3564944,0.3564944,0.3564944,0.3564944,0.3564944
UnkRM,46,0.36226192,0.36226192,0.36226192,0.36226192,0.36226192,0.36226192,0.36226192,0.36226192,0.36226192,0.36226192,0.36226192
UnkRM,47,0.36733574,0.36733574,0.36733574,0.36733574,0.36733574,0.36733574,0.36733574,0.36733574,0.36733574,0.36733574,0.36733574
UnkRM,48,0.372372,0.372372,0.372372,0.372372,0.372372,0.372372,0.372372,0.372372,0.372372,0.372372,0.372372
UnkRM,49,0.37776524,0.37776524,0.37776524,0.37776524,0.37776524,0.37776524,0.37776524,0.37776524,0.37776524,0.37776524,0.37776524
UnkRM,50,0.38258356,0.38258356,0.38258356,0.38258356,0.38258356,0.38258356,0.38258356,0.38258356,0.38258356,0.38258356,0.38258356
