timestamp,cardinality
1,2.0
2000,1.3291010665312342
4000,1.3570691434468525
6000,1.3179650238473768
8000,1.3067385444743935
10000,1.2751381215469613
12000,1.2588433464345874
14000,1.2058319039451115
16000,1.176878612716763
18000,1.2035236938031593
20000,1.174563591022444
22000,1.178479381443299
24000,1.166996699669967
26000,1.1825503355704698
28000,1.146814404432133
30000,1.16
32000,1.1534526854219949
34000,1.1267820773930755
36000,1.44792201128784
38000,1.3519958527734577
40000,1.3288241415192508
42000,1.3647305075876504
44000,1.3632998413537811
46000,1.4057355284121082
48000,1.4221980413492927
50000,1.4298150163220893
52000,1.4537493158182813
54000,1.484966592427617
56000,1.2597547380156076
58000,1.3083849184018008
60000,1.3253424657534247
62000,1.3631156930126003
64000,1.4034883720930234
66000,1.403301886792453
68000,1.4866785079928952
70000,1.4787297783103655
72000,1.5386740331491713
74000,1.2286902286902286
76000,1.2106703146374829
78000,1.2840989399293286
80000,1.3355167394468705
82000,1.3449527959331882
84000,1.373811265544989
86000,1.4302496328928047
88000,1.4676775738228252
90000,1.5268482490272373
