Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.76234084,0.5585292,0.0,0.8492476,0.7357582,0.83665353,0.78999877,0.92800105,0.89608955,0.76343644,0.7115979,NaN,0.22272334,15213
