timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
39599,15,4.0,1.143313596831593,1.0,0.0,0.6043547922956978,NP71
39599,15,27.0,0.8373643203157365,1.0,0.0,0.6977996598218738,NP72
57988,22,16.0,1.0858208522695794,1.0,0.0,0.6408773508395942,NP73
57988,22,28.0,0.8878313124699099,1.0,0.0,0.6839407434350594,NP74
57988,22,10.0,0.9608732455752135,1.0,0.0,0.6478910925453237,NP75
57988,22,4.0,0.33683532905560176,1.0,0.0,0.8764687201266017,NP76
57988,22,10.0,1.2543362787438626,1.0,0.0,0.6031597205588173,NP77
57988,22,9.0,0.7414309044074628,1.0,0.0,0.7257210800539216,NP78
57988,22,7.0,0.6867976228073899,1.0,0.0,0.7154495425836078,NP79
57988,22,8.0,1.2386614543856909,1.0,0.0,0.5881563011588726,NP80
57988,22,13.0,1.0322427098154143,1.0,0.0,0.6259887598545334,NP81
57988,22,6.0,1.0295505999113288,1.0,0.0,0.639446053030605,NP82
57988,22,15.0,0.9596938495620301,1.0,0.0,0.6545421157217698,NP83
57988,22,5.0,0.7177611992856647,1.0,0.0,0.7308358199474916,NP84
57988,22,5.0,0.98453786061076,1.0,0.0,0.6508821203953005,NP85
57988,22,5.0,1.0651291691508549,1.0,0.0,0.6000458221257842,NP86
64986,24,16.0,1.302125031016011,1.0,0.0,0.5761935763051484,NP87
64986,24,29.0,0.8792893433597548,1.0,0.0,0.709420599320286,NP88
64986,24,28.0,1.0847459259322072,1.0,0.0,0.6293607926104869,NP89
64986,24,8.0,0.8076945334561866,1.0,0.0,0.7102021393521994,NP90
64986,24,6.0,0.4638115110928388,1.0,0.0,0.8041315303916988,NP91
64986,24,16.0,0.8074566557639482,1.0,0.0,0.7035200864343303,NP92
64986,24,9.0,0.7383687599560341,1.0,0.0,0.7162952173472601,NP93
64986,24,9.0,1.050554770315242,1.0,0.0,0.6810259336217201,NP94
64986,24,9.0,0.9761338248669463,1.0,0.0,0.6596339916850458,NP95
64986,24,10.0,0.8772305240927204,1.0,0.0,0.6758136911489396,NP96
64986,24,6.0,1.0772594529122805,1.0,0.0,0.6102643649644496,NP97
76379,29,24.0,1.0931911833555492,1.0,0.0,0.6194241739693657,NP98
76379,29,17.0,0.8778032833406348,1.0,0.0,0.6740890081802805,NP99
76379,29,10.0,1.0597827986447221,1.0,0.0,0.6118484036695858,NP100
76379,29,24.0,0.7848198764047691,1.0,0.0,0.7122631829767075,NP101
76379,29,20.0,0.748568413265454,1.0,0.0,0.7284049746509365,NP102
76379,29,13.0,0.9184022728591748,1.0,0.0,0.6527295695489135,NP103
76379,29,4.0,1.1310044694871868,1.0,0.0,0.6065068092772155,NP104
76379,29,21.0,0.7465338732606996,1.0,0.0,0.7165214320363323,NP105
120360,45,6.0,1.119791272713114,1.0,0.0,0.6175570815908166,NP106
120360,45,8.0,0.74907364249117,1.0,0.0,0.742467413845461,NP107
120360,45,6.0,0.9665364527942079,1.0,0.0,0.6382220083053244,NP108
120360,45,16.0,0.6809142243612667,1.0,0.0,0.7524768127711453,NP109
120360,45,13.0,0.9419598750333001,1.0,0.0,0.6619546049785711,NP110
120360,45,7.0,1.0764390453855406,1.0,0.0,0.611738161039688,NP111
120360,45,11.0,0.8459610648798143,1.0,0.0,0.6866717490114478,NP112
120360,45,8.0,1.007546913126125,1.0,0.0,0.6683967141347598,NP113
120360,45,5.0,1.1058732600076782,1.0,0.0,0.6095041911390029,NP114
120360,45,5.0,0.6368720637616213,1.0,0.0,0.7957864201661172,NP115
120360,45,19.0,0.8373259115677785,1.0,0.0,0.6859760964639484,NP116
120360,45,12.0,0.9585879160790587,1.0,0.0,0.6649626332703042,NP117
120360,45,7.0,1.101934279309956,1.0,0.0,0.5947132004743141,NP118
120360,45,12.0,0.9374102408867979,1.0,0.0,0.6710233141143974,NP119
120360,45,6.0,1.021926375299771,1.0,0.0,0.6209892945842138,NP120
128171,48,12.0,0.5097782497212783,1.0,0.0,0.7914643580958033,NP121
128171,48,5.0,1.0486515653843471,1.0,0.0,0.6877170104927848,NP122
128171,48,12.0,0.6286233254324662,1.0,0.0,0.7484581038249738,NP123
128171,48,8.0,0.875384046319103,1.0,0.0,0.6838168936368435,NP124
128171,48,18.0,0.8183768591426815,1.0,0.0,0.6899716020958135,NP125
128171,48,8.0,0.7563602098330907,1.0,0.0,0.7304430497712395,NP126
128171,48,21.0,0.8395681113017087,1.0,0.0,0.7102162410229459,NP127
128171,48,12.0,1.1512570173510368,1.0,0.0,0.60420946576921,NP128
128171,48,22.0,1.151780503581189,1.0,0.0,0.5988018059240149,NP129
128171,48,12.0,1.0189173126507618,1.0,0.0,0.6433017167776333,NP130
128171,48,5.0,0.9809612428633466,1.0,0.0,0.6561409502572125,NP131
