Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.36334935,0.28623855,0.20178616,0.3793834,0.3679485,0.45367408,0.49576202,0.5461428,0.62613225,0.39048022,0.41578576,NaN,0.09652533,23840
